date,content,lat,lng,city,population,sentiment
2015-09-12 20:21:05+00:00,"Dam son Andrew booked. (at @Subway in Irwindale, CA) https://t.co/iPCCF95sQh",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-09-02 10:47:50+00:00,"I'm at @Subway in Monrovia, CA https://t.co/FBZuF1LtHU",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-09-01 13:48:15+00:00,"I'm at @Subway in Monrovia, CA https://t.co/73NJCUp3Dw",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-08-25 21:10:16+00:00,@seeedollaz @SUBWAY @ChipotleTweets I'll just add a little bit of jalapeños in there for you 😂 but I'm not sure about the lemon part :/,34.085286,-117.960897,Baldwin Park,75390,-0.22916666666666666
2015-08-25 21:06:25+00:00,@seeedollaz @SUBWAY @ChipotleTweets :( I'll put in a word for you 😅,34.085286,-117.960897,Baldwin Park,75390,-0.75
2015-08-24 01:22:44+00:00,"I'm at @SUBWAY in Rosemead, CA https://t.co/OTPjf7nriu",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-08-23 22:28:57+00:00,"I'm at @SUBWAY in Rosemead, CA https://t.co/uebUmutqs8",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-08-19 18:24:27+00:00,@BangBangLampley @SUBWAY no one likes thin sandwiches,34.085286,-117.960897,Baldwin Park,75390,-0.4
2015-08-19 10:23:01+00:00,@SUBWAY I never started eating Subway because of Jared &amp; won't stop because he's a sick individual. You had no idea he was a sick person.,34.085286,-117.960897,Baldwin Park,75390,-0.4761904761904762
2015-08-13 02:28:58+00:00,"Dinner 😊 (at @Subway in El Monte, CA) https://t.co/I01DYHZYvZ",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-07-23 22:52:06+00:00,Ily @SUBWAY,34.085286,-117.960897,Baldwin Park,75390,0.0
2015-07-12 20:18:45+00:00,"Picking up lunch (at @SUBWAY in Arcadia, CA) https://t.co/QlHMPXgO5u",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-06-19 21:52:57+00:00,"Double Chicken Salad...#Delicious!!! @socalsubway (at @Subway in Baldwin Park, CA) https://t.co/GGNTW61Lr0",34.085286,-117.960897,Baldwin Park,75390,-0.5
2015-06-08 18:42:06+00:00,"Trying out the new Chipotle Chicken Melt with Guacamole sandwich. (at @SUBWAY in El Monte, CA) https://t.co/FrFdycIfpO",34.085286,-117.960897,Baldwin Park,75390,-0.2318181818181818
2015-05-25 05:54:28+00:00,"Hungry!! (at @Subway #35527 in Baldwin Park, CA) https://t.co/Ujz4q8ZYk7",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-04-25 19:49:38+00:00,"Eat fresh (at @SUBWAY in South El Monte, CA) https://t.co/TiyQazXmEF",34.085286,-117.960897,Baldwin Park,75390,0.3
2015-04-25 15:22:55+00:00,@SUBWAY @thejaredfogle @CaesarPlaysFut_ @PedDick @fvckxnyck,34.085286,-117.960897,Baldwin Park,75390,0.0
2015-02-24 00:17:47+00:00,"Got my coupon lol (at @SUBWAY in South El Monte, CA) https://t.co/yrpY4dxtX9",34.085286,-117.960897,Baldwin Park,75390,0.8
2015-02-17 00:37:26+00:00,SUBWAY @subway. http://t.co/U4CXW1ENwp #Temple_City First time eating #subway #salad!! ð not bad for http://t.co/MirQQxFpAv,34.085286,-117.960897,Baldwin Park,75390,0.37031249999999993
2015-02-16 03:21:33+00:00,"SUBWAY @subway. http://t.co/iqBchpnsIB #West_Covina Let's play a game ð
#fbf http://t.co/bEY9PSoeTD",34.085286,-117.960897,Baldwin Park,75390,-0.4
2015-02-12 02:21:06+00:00,@SUBWAY Veggie  sandwiches here with a 32 oz. drink for dinner#MealTime#,34.085286,-117.960897,Baldwin Park,75390,0.0
2015-01-30 04:50:33+00:00,@SUBWAY @JustinTuck ❤️&amp; thank you for a great season,34.085286,-117.960897,Baldwin Park,75390,0.8
2015-01-30 00:23:10+00:00,@gnarxbucket @SUBWAY 😷,34.085286,-117.960897,Baldwin Park,75390,0.0
2015-01-18 19:36:32+00:00,SUBWAY @subway. http://t.co/leh70lQKyZ #Azusa Subway ð http://t.co/E3UTrzn19v,34.085286,-117.960897,Baldwin Park,75390,0.0
2015-01-16 15:09:36+00:00,"I'm at @SUBWAY in Duarte, CA https://t.co/Muf8s1epwF",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-01-09 15:12:35+00:00,"Mmmm cheese. (at @Subway in West Covina, CA) https://t.co/ecTeZUKD8D http://t.co/mrsFZHiI23",34.085286,-117.960897,Baldwin Park,75390,0.0
2015-01-06 05:27:47+00:00,“@SUBWAY: SubLove will find a way 🏢💗🏃💗🏡 http://t.co/8ZjQyU2eTy” @saaavs_ 😘,34.085286,-117.960897,Baldwin Park,75390,0.0
2015-01-01 01:20:11+00:00,@SUBWAY Healthy sub sandwiches#RightChoice#,34.085286,-117.960897,Baldwin Park,75390,0.5
2014-12-14 02:05:35+00:00,"“@SUBWAY: First comes sub, then comes marriage. #SubLove” @saaavs_ 😻😘",34.085286,-117.960897,Baldwin Park,75390,0.25
2014-11-24 20:56:31+00:00,"I'm at @SUBWAY in South El Monte, CA https://t.co/ooU3aU7Xfb",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-10-21 20:14:32+00:00,"Made my first purchase at subway using apple pay! Awesome c: (at @SUBWAY in South El Monte, CA) https://t.co/P16JSC5nSd",34.085286,-117.960897,Baldwin Park,75390,0.1875
2014-10-20 07:50:47+00:00,SUBWAY @subway. http://t.co/91fvpkQIfn #Azusa NOBODY puts Baby in a corner. #dirtydancing http://t.co/DQeZwwoKq4,34.085286,-117.960897,Baldwin Park,75390,0.0
2014-10-16 02:34:20+00:00,Subway @subway. http://t.co/Ak1o6wYuXr #Baldwin_Park http://t.co/jHtB6PncJP,34.085286,-117.960897,Baldwin Park,75390,0.0
2014-10-01 18:08:31+00:00,@SUBWAY @starwars collab http://t.co/fM6ZsNnK3r,34.085286,-117.960897,Baldwin Park,75390,0.0
2014-10-01 00:49:49+00:00,"Turkey breast and Black Forest Ham ... (Eating Fresh!) #HappyLunch #SubwayFreshFit (at @Subway in Baldwin Park, CA) https://t.co/2mywim2CSL",34.085286,-117.960897,Baldwin Park,75390,0.10416666666666667
2014-09-12 22:58:47+00:00,"Time for a regular 6Inch Subway Club ... Eating Fresh! #Subway #SubwayClub (at @SUBWAY in Baldwin Park, CA) https://t.co/OqBn1dpFmU",34.085286,-117.960897,Baldwin Park,75390,0.1875
2014-08-18 22:32:28+00:00,"SUBWAY @subway. http://t.co/v22a73kPfs #Temple_City Big brother may be watching, but he's obviously not http://t.co/jott469y5p",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-08-14 20:55:19+00:00,"I'm at @SUBWAY in Rosemead, CA https://t.co/n9Rgxa79Px",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-08-10 20:20:50+00:00,"lunch w my girls breaking from school clothes shopping! (at @Subway in Glendora, CA) https://t.co/gMRpQPDJOa",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-07-30 20:05:54+00:00,"I'm at @SUBWAY (Arcadia, CA) http://t.co/t9Uo2ykzyl",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-07-14 00:22:15+00:00,"I'm at @SUBWAY (Arcadia, CA) https://t.co/pG4NsymhOa",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-06-04 18:58:07+00:00,"I'm at @SUBWAY (East San Gabriel Valley, CA) http://t.co/DdoNEgG7cM",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-04-14 23:47:04+00:00,I'm at @SUBWAY w/ @wcrsaenz @jedorr76 @bcphysical http://t.co/BB4mEhS5pe http://t.co/pNMUW8cKyy,34.085286,-117.960897,Baldwin Park,75390,0.0
2014-04-14 02:46:35+00:00,Does .@SUBWAY think they invented thin crust pizza? #FlatizzaMoreLikeBullshit,34.085286,-117.960897,Baldwin Park,75390,-0.4
2014-03-31 03:54:59+00:00,Food for Dad (at @SUBWAY) http://t.co/09FwCxBvPP,34.085286,-117.960897,Baldwin Park,75390,0.0
2014-03-26 17:58:26+00:00,Mobbin (at @SUBWAY) http://t.co/5iFydrdJ7m http://t.co/U2cQ5299XU,34.085286,-117.960897,Baldwin Park,75390,0.0
2014-03-21 20:43:12+00:00,"I'm at @SUBWAY (El Monte, CA) http://t.co/OpfK0Muprc",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-03-09 05:36:37+00:00,"I'm at @SUBWAY (Rosemead, CA) http://t.co/ojI0ofrIjW",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-03-07 01:27:41+00:00,"I'm at @SUBWAY (Arcadia, CA) http://t.co/diHaViZOfh",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-02-24 04:07:21+00:00,"I'm at @SUBWAY (Arcadia, CA) http://t.co/LnsuFA0xEB",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-02-19 15:08:57+00:00,“@UberFacts: Studies show that sandwiches actually taste better when other people make them for you” @SUBWAY,34.085286,-117.960897,Baldwin Park,75390,0.125
2014-02-14 02:32:07+00:00,"I'm at @SUBWAY (East San Gabriel Valley, CA) http://t.co/YNxxnq7XhT",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-02-13 04:27:48+00:00,"I'm at @SUBWAY (Covina, CA) http://t.co/oL20mmPKnA",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-02-12 04:01:08+00:00,I got a @SUBWAY footling for lunch I'm currently enjoying the other half for dinner it's literally heaven in my mouth !!!,34.085286,-117.960897,Baldwin Park,75390,0.01649305555555558
2014-02-09 04:43:13+00:00,"I'm at @SUBWAY (Covina, CA) http://t.co/GbdBIiEAhr",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-02-08 02:50:47+00:00,.@SUBWAY is it true your bread will have no more sole?,34.085286,-117.960897,Baldwin Park,75390,0.033333333333333326
2014-02-07 03:27:51+00:00,"I'm at @SUBWAY (Covina, CA) http://t.co/wnTc2CzEOY",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-02-06 04:01:04+00:00,"I'm at @SUBWAY (Covina, CA) http://t.co/RJajBDP85H",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-01-28 19:38:25+00:00,"""Eat Clean"" def became a saying due to the fact that people were afraid of being sued by @SUBWAY #eatfresh //",34.085286,-117.960897,Baldwin Park,75390,-0.11944444444444442
2014-01-18 20:59:50+00:00,"I'm at @SUBWAY (El Monte, CA) http://t.co/hT2xIQoc0a",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-01-18 02:20:40+00:00,Ansory ja. (at @SUBWAY) [pic]: http://t.co/l1EdkipvMx,34.085286,-117.960897,Baldwin Park,75390,0.0
2014-01-17 20:20:37+00:00,Turkey ham extra lettuce pickles green pepper tomato jalapeno cucumber yum (at @Subway) http://t.co/qx9RyfpCSY,34.085286,-117.960897,Baldwin Park,75390,-0.1
2014-01-09 23:58:48+00:00,Lunch with @CheddarBearBby (at @SUBWAY) http://t.co/MwL0cUyQ4P,34.085286,-117.960897,Baldwin Park,75390,0.0
2014-01-08 00:06:08+00:00,Starving..... (at @SUBWAY) http://t.co/OUBq2l2b5f,34.085286,-117.960897,Baldwin Park,75390,0.0
2014-01-07 00:52:28+00:00,mad cause I got a chicken bacon ranch at @SUBWAY thinking it was part of januAnY apparently it was not they charged me 7 bucks #false ads,34.085286,-117.960897,Baldwin Park,75390,-0.39375000000000004
2014-01-06 20:37:11+00:00,Helped elderly man recover from a bloody fall in front ofFoothill/Arcadia @Subway. Got blood on hands. Asked to used sink. Was told no. Why?,34.085286,-117.960897,Baldwin Park,75390,-0.8
2014-01-05 01:26:10+00:00,"I'm at @SUBWAY (Rosemead, CA) http://t.co/uTTc3dz7NL",34.085286,-117.960897,Baldwin Park,75390,0.0
2014-01-01 02:29:29+00:00,Picking up a platter with @manuel4653 (at @Subway) http://t.co/bF38YnZFb3,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-12-29 01:30:36+00:00,Subway has the best tuna (at @SUBWAY) http://t.co/x2asmRU79a,34.085286,-117.960897,Baldwin Park,75390,1.0
2013-12-12 00:26:13+00:00,Thanks @ecksaloko !!! - @darkass_neeks (at @SUBWAY) http://t.co/epIufdTfZQ,34.085286,-117.960897,Baldwin Park,75390,0.390625
2013-12-09 22:09:29+00:00,"I'm at @SUBWAY (Arcadia, CA) http://t.co/Z1zThfjgZQ",34.085286,-117.960897,Baldwin Park,75390,0.0
2013-12-07 00:56:08+00:00,"I'm at @Subway (City of Industry, CA) http://t.co/juekdYk3Ab",34.085286,-117.960897,Baldwin Park,75390,0.0
2013-12-06 18:57:00+00:00,I'm at @SUBWAY w/ @wahmdiva @yessmunoz @babypaps @amyhair @jalapeno @evehaley69 @tonyagleigh @terramayfield http://t.co/FLI86oMj01,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-12-05 22:59:45+00:00,"I'm at @SUBWAY (West Covina, CA) http://t.co/IjolFMnLCm",34.085286,-117.960897,Baldwin Park,75390,0.0
2013-11-26 23:22:22+00:00,@DanyaaGee @SUBWAY @TogosSandwiches fucc you too then !!,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-11-26 23:19:20+00:00,FUCC @SUBWAY IM FUCCING WITH @TogosSandwiches NOW!!,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-11-26 23:16:55+00:00,@SUBWAY lame af they always choose the weakest shit For 5$ foot longs cause that shit don't make no money . I'm not stupid .,34.085286,-117.960897,Baldwin Park,75390,-0.12499999999999999
2013-11-26 23:13:48+00:00,I fuccing hate the chicken teriyaki from subway man stupid ass @SUBWAY .,34.085286,-117.960897,Baldwin Park,75390,-0.7333333333333333
2013-11-21 04:42:33+00:00,"I'm at @SUBWAY (Arcadia, CA) http://t.co/3bdAjS8cII",34.085286,-117.960897,Baldwin Park,75390,0.0
2013-09-11 19:20:45+00:00,Where was this red wine vinegar all my life @SUBWAY  #Subway,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-09-03 23:50:21+00:00,"I'm at @Subway (La Puente, CA) http://t.co/pbHgxn0AZs",34.085286,-117.960897,Baldwin Park,75390,0.0
2013-08-29 01:36:14+00:00,"I'm at @Subway (Glendora, CA) http://t.co/85Z5AaFFyw",34.085286,-117.960897,Baldwin Park,75390,0.0
2013-08-20 22:46:42+00:00,"I'm at @Subway (La Puente, CA) http://t.co/lbh7z6HJY3",34.085286,-117.960897,Baldwin Park,75390,0.0
2013-08-15 20:06:35+00:00,"I'm at @Subway (Baldwin Park, CA) http://t.co/8XVtjYSCXI",34.085286,-117.960897,Baldwin Park,75390,0.0
2013-08-09 06:17:01+00:00,@SUBWAY YOU'RE A CUNT,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-07-22 20:13:30+00:00,#supportsubway @140elect &amp; @UniteBlue along with @BarackObama support @SUBWAY http://t.co/kwgatCZhD2,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-07-22 19:58:51+00:00,@140elect &amp; @UniteBlue / Anyone wondering where to eat? Eat at @SUBWAY Highly recommended by libs everywhere. #supportsubway,34.085286,-117.960897,Baldwin Park,75390,0.16
2013-07-22 19:55:29+00:00,@140elect &amp; @UniteBlue are two of the libs calling for the boycott against @SUBWAY / Thanks libs. Now I know where to eat. #supportsubway,34.085286,-117.960897,Baldwin Park,75390,0.2
2013-07-22 18:58:08+00:00,Feed me!!! (at @Subway) http://t.co/Tix7fK1mJL,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-07-16 03:20:09+00:00,"In tha Studio Editing 🎬🎥 @SUBWAY 
#AlumniFootball Highlights #RooseveltRoughRiders vs #BelmontHillToppers http://t.co/JSRNXTsHRx",34.085286,-117.960897,Baldwin Park,75390,0.0
2013-06-17 17:39:35+00:00,@SUBWAY yummm!! Cucumbers!,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-05-07 02:01:18+00:00,"My family &amp; friends have switched to local sandwich shops, @TogosSandwiches &amp; @Quiznos due to @SUBWAY supporting Rush. #stoprush 
@DC_Sonoma",34.085286,-117.960897,Baldwin Park,75390,0.041666666666666664
2013-04-30 20:38:24+00:00,Found some gift cards while cleaning my room. I know what I'm having for lunch. @SUBWAY (@ Subway) http://t.co/MZsTSAFGHo,34.085286,-117.960897,Baldwin Park,75390,0.0
2013-03-29 23:23:23+00:00,"Lunch time .. About to enjoy a footlong: ""Italian BMT."" @subway (@ Subway) http://t.co/V3EAJenxxl",34.085286,-117.960897,Baldwin Park,75390,0.2
2013-02-04 13:50:31+00:00,"@SUBWAY  @SUBWAY, #SubwayShowdown and the appropriate Famous Fan-favorite sub hashtag",34.085286,-117.960897,Baldwin Park,75390,0.5
2012-03-27 19:34:27+00:00,@subway you guys put 4 slices of meat on a sandwich. Your a ripoff. Love every consumer,34.085286,-117.960897,Baldwin Park,75390,0.5
2021-07-14 20:06:23+00:00,"@SUBWAY How is the steak for your cheese steak sandwiches in your restaurants handled? Is it heated in water? The last time I ordered it, it was flavorless. Have you improved that product?",33.881683,-118.117011,Bellflower,76616,0.0
2021-07-09 16:06:13+00:00,@Lexon__ @Overgirltv @SUBWAY If this isn’t i’m not reviving you on rebirth 😂😂😂😂,33.881683,-118.117011,Bellflower,76616,0.0
2021-06-24 07:39:30+00:00,Imma still eat me a good ole tuna sandwich from @SUBWAY idc what the news say 💯🤷🏾‍♂️,33.881683,-118.117011,Bellflower,76616,0.7
2021-02-25 17:50:03+00:00,Still waiting for @SUBWAY to do a campaign around happy gilmore https://t.co/20iQWlnaXY,33.881683,-118.117011,Bellflower,76616,0.8
2021-01-25 23:06:58+00:00,@SUBWAY Count yo fucking days https://t.co/bsYMR1i65H,33.881683,-118.117011,Bellflower,76616,-0.6
2020-12-18 00:18:55+00:00,"@SUBWAY help @PatrickTheGiver feed those who are helping get us thru #COVID19 🥖🥓🌯
He's legit!! ❤ https://t.co/shjxQgaTvA",33.881683,-118.117011,Bellflower,76616,0.0
2020-11-26 05:34:55+00:00,Still haven’t changed my @SUBWAY order in 20+ years,33.881683,-118.117011,Bellflower,76616,0.0
2020-10-01 13:58:57+00:00,@PatWallace @SUBWAY https://t.co/DiY6uAik5v,33.881683,-118.117011,Bellflower,76616,0.0
2020-09-30 02:45:28+00:00,@SUBWAY I'm the owner. Can I have free foot long with chips 🍪 &amp; drink?,33.881683,-118.117011,Bellflower,76616,0.17500000000000002
2020-07-26 20:30:14+00:00,@11tcj @SUBWAY @JFlo12_ bold statements https://t.co/Agw4kKKulW,33.881683,-118.117011,Bellflower,76616,0.3333333333333333
2020-07-26 18:26:14+00:00,@launicaesme @SUBWAY @JFlo12_ thabk you so much for noticing!!! 🥺 not everyone has the eye for the drip,33.881683,-118.117011,Bellflower,76616,0.390625
2020-07-26 18:25:50+00:00,"@11tcj @SUBWAY @JFlo12_ no I don’t like em, I love em https://t.co/vHHUEK5QiS",33.881683,-118.117011,Bellflower,76616,0.5
2020-02-14 16:57:41+00:00,@SUBWAY @JackFrosty85 I happen to like @jerseymikes a lil more https://t.co/kFT3DlMfl8,33.881683,-118.117011,Bellflower,76616,0.5
2020-02-02 11:34:57+00:00,@subway why you be taxing so much. I got a 6 inch combo and came out to almost 11 bucks. This what happens when I try to go the “healthier” way https://t.co/s56TizkBDZ,33.881683,-118.117011,Bellflower,76616,0.2
2019-11-24 15:41:23+00:00,Nvm I think it's #Chixtape5 and @SUBWAY https://t.co/YfpHXM6ex0,33.881683,-118.117011,Bellflower,76616,0.0
2019-11-18 05:40:47+00:00,@SUBWAY  where can I get one of those tiny vacuum’s from your commercial? My husband wants one for Christmas and I can’t find them anywhere !!,33.881683,-118.117011,Bellflower,76616,0.07604166666666666
2019-11-09 18:41:12+00:00,"Last time, they lost my order. (at @SUBWAY in Cerritos, CA) https://t.co/YbHMxkLOHj",33.881683,-118.117011,Bellflower,76616,0.0
2019-11-04 18:24:27+00:00,"Eating before work. (at @SUBWAY in Buena Park, CA) https://t.co/ll1qXtsbpi",33.881683,-118.117011,Bellflower,76616,0.0
2019-10-28 17:24:06+00:00,"Breakfast on the go! (at @SUBWAY in Buena Park, CA) https://t.co/SJw9TuFHV1",33.881683,-118.117011,Bellflower,76616,0.0
2019-10-21 17:27:57+00:00,"Yay! They didn’t screw up my order! (at @SUBWAY in Buena Park, CA) https://t.co/TB7nvpQOxU",33.881683,-118.117011,Bellflower,76616,0.0
2019-10-13 17:20:10+00:00,"My order was messed up! (at @SUBWAY in Buena Park, CA) https://t.co/njF7jp6UWT",33.881683,-118.117011,Bellflower,76616,0.0
2019-10-04 20:40:59+00:00,"I'm at @SUBWAY in Norwalk, CA https://t.co/i8EwgyWAkQ",33.881683,-118.117011,Bellflower,76616,0.0
2019-10-02 19:57:19+00:00,"I'm at @SUBWAY in Norwalk, CA https://t.co/HOHOz2qNbG",33.881683,-118.117011,Bellflower,76616,0.0
2019-09-30 17:16:36+00:00,"They lost my mobile order! (at @SUBWAY in Cerritos, CA) https://t.co/Mwe4I9TIvJ",33.881683,-118.117011,Bellflower,76616,0.0
2019-09-26 19:51:15+00:00,"I'm at @SUBWAY in Norwalk, CA https://t.co/A2AMsdu9pk",33.881683,-118.117011,Bellflower,76616,0.0
2019-09-19 20:21:45+00:00,Getting extra napkins at Subway is harder than getting drugs. Why so stingy? @SUBWAY,33.881683,-118.117011,Bellflower,76616,-0.05
2019-09-18 17:00:09+00:00,"Before work. (at @SUBWAY in Buena Park, CA) https://t.co/RuQaN6pF7t",33.881683,-118.117011,Bellflower,76616,0.0
2019-09-15 17:03:59+00:00,"Breakfast! (at @SUBWAY in Buena Park, CA) https://t.co/PU4I9qTO0I",33.881683,-118.117011,Bellflower,76616,0.0
2019-09-09 19:34:01+00:00,"I'm at @SUBWAY in Norwalk, CA https://t.co/MTz3zWAGPg",33.881683,-118.117011,Bellflower,76616,0.0
2019-09-07 16:30:12+00:00,"Breakfast before work and look what I found!!! (at @SUBWAY in Buena Park, CA) https://t.co/29OAenEZu1 https://t.co/c1aOud1Nhd",33.881683,-118.117011,Bellflower,76616,0.0
2019-09-06 16:45:14+00:00,"Breakfast. (at @SUBWAY in Cerritos, CA) https://t.co/yZNYuWgi58",33.881683,-118.117011,Bellflower,76616,0.0
2019-09-06 00:56:30+00:00,"@SUBWAY just saw your commercial with the woman and the little vacuum cleaner.  I have to have one!
#PackersvsBears",33.881683,-118.117011,Bellflower,76616,-0.06597222222222222
2019-08-30 17:41:31+00:00,"eating before work. (at @SUBWAY in Buena Park, CA) https://t.co/p081v04bAI",33.881683,-118.117011,Bellflower,76616,0.0
2019-07-08 19:45:50+00:00,"I'm at @SUBWAY in Norwalk, CA https://t.co/sPuODQFntB",33.881683,-118.117011,Bellflower,76616,0.0
2019-07-03 19:49:31+00:00,"I'm at @SUBWAY in Norwalk, CA https://t.co/7G4Mh1Mwnw",33.881683,-118.117011,Bellflower,76616,0.0
2019-07-01 01:12:56+00:00,"I'm at @SUBWAY in Long Beach, CA https://t.co/YcEpsK3x7K",33.881683,-118.117011,Bellflower,76616,-0.05
2019-06-27 01:42:45+00:00,"I'm at @SUBWAY in Long Beach, CA https://t.co/5vis9dpY53",33.881683,-118.117011,Bellflower,76616,-0.05
2019-06-19 19:37:27+00:00,"I'm at @SUBWAY in Norwalk, CA https://t.co/js0PqfLhit",33.881683,-118.117011,Bellflower,76616,0.0
2019-04-15 21:47:53+00:00,So @SUBWAY only has one person working and its hella people in line waiting to get food. Wth https://t.co/V2lS80RFDz,33.881683,-118.117011,Bellflower,76616,0.0
2019-02-12 03:05:05+00:00,@AoAmerican @SUBWAY Mee Too!,33.881683,-118.117011,Bellflower,76616,0.0
2018-12-05 17:53:32+00:00,@SUBWAY placed an order on the app like I always do but instead of it going to my preferred location it’s forcing me to drive to a location further away than the one I always walk to. Good times.,33.881683,-118.117011,Bellflower,76616,0.35
2018-08-26 21:13:36+00:00,"Best copies come from @7eleven , @SUBWAY, @arco . I don’t want to hear about nobody else’s cookies",33.881683,-118.117011,Bellflower,76616,1.0
2018-07-10 17:34:45+00:00,Guess it’s time 2 boycott @SUBWAY. Black folks can’t even eat in peace anymore. When will the racism stop? https://t.co/JDIgkff2ll,33.881683,-118.117011,Bellflower,76616,-0.16666666666666666
2018-06-07 18:54:59+00:00,Excuse me as I go to heaven for a quick second as I bite into these Raspberry Cheesecake cookies from @SUBWAY. They must got Jesus in the kitchen,33.881683,-118.117011,Bellflower,76616,0.09444444444444444
2018-06-03 00:11:13+00:00,@SUBWAY figure it out... https://t.co/zvm4XBAifH,33.881683,-118.117011,Bellflower,76616,0.0
2018-02-18 21:14:03+00:00,@SUBWAY @freekbass Or has that changed?,33.881683,-118.117011,Bellflower,76616,0.0
2018-02-16 19:14:55+00:00,$34 fucken dollars for 2 subway combos wtf @SUBWAY,33.881683,-118.117011,Bellflower,76616,-0.5
2021-07-15 06:06:01+00:00,@itsjuztin @SUBWAY It’s fire,37.871592,-122.272747,Berkeley,112580,0.0
2021-07-13 18:17:14+00:00,@SUBWAY You ruined Tony Hawk for me. Hope you’re satisfied.,37.871592,-122.272747,Berkeley,112580,0.5
2021-07-13 14:29:22+00:00,@NCSGI @SUBWAY No. It’s all crap 💩,37.871592,-122.272747,Berkeley,112580,-0.8
2021-07-07 19:29:28+00:00,@JoeyDevine @IkeShehadeh @SUBWAY I'd back this.,37.871592,-122.272747,Berkeley,112580,0.0
2021-06-25 07:47:06+00:00,@SUBWAY @ScorpioBaby601 @TNelsss should I tell them my experience with the tuna at the ballpark subway a couple years back? 🤣,37.871592,-122.272747,Berkeley,112580,0.0
2021-06-23 05:31:29+00:00,@Complex Haven’t eaten at @SUBWAY in years and this confirms my suspicion 🤢,37.871592,-122.272747,Berkeley,112580,-0.3
2021-06-23 02:21:58+00:00,I wonder what @Wendys got to say bout this @SUBWAY tuna fiasco ..,37.871592,-122.272747,Berkeley,112580,0.0
2021-05-18 20:23:49+00:00,@SUBWAY Tuna Wrap with some Lays baked chips is Fire 🔥,37.871592,-122.272747,Berkeley,112580,0.0
2021-04-18 00:42:28+00:00,@SUBWAY y’all not saying nothing bout this game with Jason vs Dray? Which sub gonna win?,37.871592,-122.272747,Berkeley,112580,0.2
2020-12-08 05:44:34+00:00,Over a @SUBWAY sandwich! A sandwich! #justiceforcaseygoodson,37.871592,-122.272747,Berkeley,112580,0.0
2020-10-02 18:06:47+00:00,@SUBWAY Greens SUS he’s the imposter,37.871592,-122.272747,Berkeley,112580,0.0
2020-09-14 23:59:36+00:00,@chefgigi @SUBWAY @REdwards303 If they made a BLT like this one — they would be a start.,37.871592,-122.272747,Berkeley,112580,0.0
2020-09-14 23:57:17+00:00,@chefgigi @SUBWAY 👏🏾👏🏾👏🏾👍🏾👍🏾👍🏾,37.871592,-122.272747,Berkeley,112580,0.0
2020-09-11 03:09:03+00:00,"I’m not a big fan of commercials, but I’m not gonna deny laughing every time I see that @SUBWAY commercial with @JJWatt and fam! Hilarious!",37.871592,-122.272747,Berkeley,112580,0.20833333333333334
2020-07-22 03:56:18+00:00,@SUBWAY your ads are getting worse. Please hire someone better.,37.871592,-122.272747,Berkeley,112580,0.04999999999999999
2020-07-09 20:38:21+00:00,"@SUBWAY Ummmm it used to be $5 for ONE sandwich, not AFTER you buy 2 😒",37.871592,-122.272747,Berkeley,112580,0.0
2020-06-27 08:50:06+00:00,@SUBWAY Do you understand that both hashtags are equivalent on Twitter?,37.871592,-122.272747,Berkeley,112580,0.0
2020-06-01 02:42:47+00:00,me duele la panza 🤢@SUBWAY y’all sandwiches be ass,37.871592,-122.272747,Berkeley,112580,0.0
